tweet,label
#PATHETIC #LOSER Only Utah would allow this 2 happen. #WakeUpAMERICA Utah SLC judges liberals  @USER @USER  So sorry #ElizabethSmart ❤ URL,harmless
@USER Carrey is a sick man!!!,harmful
@USER Disgusting!  That tells you more than anything that we need law n order and that's conservatives n Kavanaugh!,harmful
@USER I simply disagree Flotus. He or she is exposing the egregious behavior of your husband which no one else will. Potus’s actions are hurting this country. Words matter and style matters. Truth matters.,harmful
7 hospital personnel shot dead in Wisconsin with 20-gauge Winchester pump-action shotgun. The NRA blames gun control laws.,harmful
Undertaker taking MAGA a bit to seriously smh URL,harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER The other is the symbol of pedos as confirmed by the FBI URL,harmless
@USER You mean he is a URL,harmless
#PakNeedsMediaPolicy  So called desi liberals want uncontrolled n unlimited liberty of media that is not acceptable or positive for any society URL,harmless
@USER Are you still blaming the Black Man for everything? Americans remember..  Antifa,harmless
@USER What’s the first thing you are going to do?,harmless
"90% of these conservatives"" really aren't. They just found the liberal side of the aisle to crowded. URL",harmless
@USER @USER @USER Glad she is OK,harmless
"@USER René, it is not your fault.""  She does not specify just what isn't.  All of it.  He did not make his father do anything.  His father chose to be the coward he was.  At he question, her hand rose to her throat, clasping it lightly. She is ravenous.  She has been for some time-""",harmful
@USER Josh I am not fucking a loli robot,harmful
"@USER @USER The reaction from some conservatives was swift and appealed directly to male fears and male interests.""- if men, after 50 years., can come forward about priests' sexual assault ,why can't women,especially if the person accused is going to be SC JUDGE &amp; stay on forever""",harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You’re so sexy girl... all of you are 😍,harmless
@USER @USER @USER @USER @USER Could you clarify what specific lies or fake news you believe that she is propagating and your sources to verify her information was false?,harmless
@USER @USER Yes he is.,harmless
Analysis | Devin Nunes explains ‘antifa’ and ‘all of these riots’: ‘We’re winning’ - The Washington Post URL,harmless
@USER @USER And we pro Americans are embarrassed and sick of you anti America liberals.  There are plenty of countries with the lefts ideology already in place. Move there.,harmful
@USER @USER Thanks David. Was always helpful and inspiring when I was a student. He is greatly missed.,harmless
@USER @USER Who is the ring leader of the brain dead sheep. Time to turn it back on him.,harmful
@USER @USER She is the gift 🎁 that keeps on giving!  We conservatives just love her !,harmless
@USER shit ain’t gone work bruh URL,harmful
@USER @USER  was spreading #FakeNews about @USER FYI. #MAGA,harmful
@USER Funny that even the woman that brought Roe vs. Wade to the #SCOTUS regretted it later. It was one thing to have a medical emergency that required an abortion (though rare) &amp; another to have liberals celebrating killing their unborn children &amp; pretending it's health care.,harmful
@USER @USER embarrassing!,harmless
@USER @USER @USER Haha yeah funny communists liberals destroying USA want USA2  like Venezuela China north korea perhaps why not just move2 your perfect country instead of desperately trying 2destroy the USA that my Founding Fathers fought died 4 our Freedom! Shed blood for ungrateful communists!,harmful
@USER ...her background is being kept under wraps...chance she is a rabid MAGA...as most cops are! Law enforcement entities are attempting to keep quite those who are in trouble and who are MAGA's...,harmful
@USER Pants drooping below the ass...,harmful
@USER Loll he is!,harmless
@USER so we load into illios insta lock torb immediate flame in all chat moira  do not win a fight all game constant shit talking between a team mate and one of their team still have a torb im fighting a doomfist help,harmful
@USER Goodell is the worst commissioner of any sport from any time in history,harmful
@USER Why is Antifa upset w/ “prof.” Blasé-Ford? Antifa is the group that harrasses &amp; threatens people at their homes.,harmful
@USER ANTIFA? As in anti fascism? Damn who wouldn't want that in America? Maybe our ancestors who fought the nazis in ww2?,harmful
"@USER PPL need to remove the name trump"" &amp; put his shadow unelected administration are doing X Y &amp; Z. As anonymous said they are running the WH. Not taking away from spawns own complicity however if you think he is making decisions alone you are fooling yourself.""",harmless
@USER @USER @USER @USER So he is misogynistic cause his opinion is different?? I guess that makes you a bigot!,harmful
@USER @USER I’m not for gun control....practice reading comprehension first,harmless
@USER they're hot bro,harmful
@USER Cause you sweet lil nigga,harmful
@USER Bring out his Antifa criminal son to campaign for him,harmless
@USER @USER @USER It's cute you liberals think you can save the world cute but naive.,harmless
@USER @USER Things had Become Easy For  Liberals During The Obama Administration (Liberals are Screaming: DAMN TRUTH I mean TRUMP)!,harmful
@USER @USER @USER I don't think he is,harmless
Here is an Awesome Video of Alex Jones invading Capitol Hill watch as he tells off the mainstream media #FakeNews #WednesdayWisdom #MAGA #Trump #vaxxed #readthebook #CDCWhistleblower #VaccineHolocaust @USER @USER @USER @USER @USER URL,harmless
@USER @USER They've been trying. A couple of veterans happened 2 b assaulted by ANTIFA. Wrong!! They were surprised! Fight kinda broke up the protesting😲,harmless
"@USER @USER Or maybe this...The very fine people"" the dipshit ""president"" was talking about.  Antifa isn't the ""left"". They're a fringe, far left, anti fascist movement. To lump the ""left"" in as antifa is to lump the ""right"" in with the neo nazi's and kkk that vote with you...Shhh. URL",harmful
@USER But they promise free stuff from the magic money tree 🙄🙄😂😂😂😂 #MAGA 🇺🇸🇺🇸🇺🇸🇺🇸,harmless
@USER @USER What you are saying is simply untrue.,harmless
@USER We are playing Clue based on a high school party in the 80s when a federal judge was in his teens.  Does anyone really take this seriously?,harmful
@USER Me and bronbron are cool now. It's ok if he eat ass #lakergang,harmful
@USER HE is Satan!,harmful
@USER you fuckass,harmful
@USER He. Is. Here. For. Her.,harmless
@USER @USER @USER So pointing a toy gun at armed police is part of the libs gun control strategy?,harmless
@USER @USER you are totally disgraceful with you name calling....disgusting,harmful
@USER It’s not wrongfully characterizing. It’s the fucking truth and you guys are just to ignorant to see it.,harmful
@USER Flake....well named.,harmless
@USER @USER quit being a fig and stop allowing violence against conservatives on your platform,harmless
@USER @USER It's ashame that REPUBLICAN PARTY DON'T do anything about gun control after all these people have been killed for no reason it's ashame that REPUBLICAN PARTY DON'T do anything about cop killing the REPUBLICANS are trying to distract AMERICA,harmful
@USER I want to fight one of you for real you are taking the piss URL,harmful
@USER I can tell you suck but sure,harmful
@USER Hiding like the caged animal he is.,harmful
@USER @USER I loathe @USER,harmless
--call the gun control in Oregon is prohibited on the state and federal level.,harmless
@USER Ask @USER she is there now!,harmless
@USER slap the shit outta her,harmful
@USER @USER I can not see him posting such a video if he was done with Supes. He is wearing a krypton t-shirt too,harmless
