tweet,label
@USER Holder needs to be prosecuted,Harmless
@USER I like that after dating for 8 months you finally understand it when I cringe at the word cock lol,Harmful
@USER Hahaha... lunatic liberals are just too busy virtue signaling that they still don't get it. URL,Harmful
@USER He tihnks he is telling the big lie.,Harmful
@USER @USER He is not good in Debate but very good in Dancing Competition.,Harmless
@USER @USER @USER Chicago has been ran by Democrats for decades.  Why is it up to the GOP to solve the problems they created to begin with?  Act is absolutely code for gun control and that's not happening nor would it help anyway.  You need 1000 detectives.  Start hiring.,Harmful
@USER Democratic always use race to divide Americans.   Conservatives done see color   The Democrats only see color  Discussing,Harmful
@USER Democrats are sick! Back off &amp; let our president Trump continue to help all Americans!,Harmful
@USER Amazing when reporters are scared of the truth!! Doesn't that tell you everything! #MAGA #ReleaseTheDocuments,Harmless
@USER Here is the problem with the left....they can’t have an intelligent debate on an issue. Want to prove a point? Have Norm on and question him about his comments and have points to counter his comments. Instead the left just silenced him. Shows their lack of intellegence.,Harmful
@USER That sucks 👎,Harmful
#meneither! She is a liar. Clear as day a liar. URL,Harmful
@USER She is so fake,Harmful
@USER Had you radical liberals supported President Bush's plan to allow YOUNG people to invest 2% and only 2% of the Social Security into the private marketplace we may be solvent by now!,Harmless
@USER @USER @USER @USER @USER @USER @USER Bibi so looks like Stalin when Stalin was younger.  Maybe he is starting to act like him a tad. China is never your friend.,Harmful
@USER Course in treachery 🤑,Harmless
"@USER @USER @USER Whataboutism"" is yet another made up word used by liberals to attempt to deflect criticism of their own ridiculous hypocrisy.""",Harmful
@USER Since Lebron eat ass I guess I have to now URL,Harmful
@USER I had to look up who he was. A Bush-Cheney guy. GOP have some strange conservatives.,Harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I got u all #MAGA #clearflynnNow,Harmless
@USER @USER @USER Please take John Harwood's pen away.  He is incapable of unbiased reporting.,Harmful
@USER Liberals philosophy is your guilty until proven innocent,Harmless
"@USER All this is common sense as long as you aren't throwing bottles and M80's at civilians like all the dumbasses at antifa protests.""  The whole ""violence is sometimes necessary,"" idea that antifa and BLM and communists spread, is retarded y'all...  You're kill civilians dummies...""",Harmless
@USER Holder is guilty of multiple offenses...,Harmless
@USER @USER Calling conservatives hillbillies...hmmm that’s original. Funny how many “poor hillbillies” you tweet about have incomes and IQ’s 4 times higher than you. Your humour sucks btw.,Harmful
@USER Hey I don’t actually really care about celebs. I’m 9/10 out of the loop with celeb news because I don’t have any interest in western celebs.  If anything you should re’evaluate how you view celebs since you are the one placing a personal vendetta against someone for something-,Harmless
@USER @USER An Antifa apologist journo is now looking for a job that's all you need to know.,Harmless
. My God. #TheEmmys  And the limousine liberals are sick disgusting animals with no brains.  .,Harmful
@USER a bat my nigga,Harmful
12 hotel guests killed in Corpus Christi with 9mm Ruger P89. The NRA calls gun control research 'unethical'.,Harmful
@USER I have you and Kaze- I need more.,Harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Gun control and money control are the fantasy with today's technology. You're part of the old guard.,Harmless
@USER nigga bouta go direct traffic w style,Harmless
@USER henry is so fucking great and was def my #sickkidsinlove inspo and i love him and his death is a PROBLEM,Harmful
@USER She is a nut case,Harmful
@USER This is said by the woman who’s campigne sought dirt on Trump. Who lost by loosing States she could not or would not campaigne in. Trump and his team found the weakness and exploited it. That’s being policallly smart don’t you think? He is the amature here?,Harmless
@USER Thank you... she is my world #CartersBodysuitSweepstakes,Harmless
ANTIFA..ANONYMOUS ARE COMING FOR YOU..  URL,Harmful
@USER Bruh there were a few times i dropped it and kicked it back up wit my feet and caught it. Now if that aint some G ass shit😂😂,Harmful
@USER @USER @USER You make no sense. “Antifa” is a cut-down word for ANTI-fascist. NAZIs are Hitler fascists by definition. Many so-called right-wingers tend to fascist views. Trump does. Just listen to him. The so-called left is far from fascist.,Harmful
@USER Bro go watch how he hold his backwood in the interview like that shit was irritating lmao nigga is mad suspicious,Harmful
@USER @USER @USER It is metallic color. Tomorrow I go to get it😇 It was my birthday gift😂,Harmless
"@USER I do remember. :( But somehow centrist"" antifa-haters can never quite seem to bring themselves to condemn such things.""",Harmless
@USER @USER @USER It should scare every American!  She is playing Hockey with a warped puck!,Harmless
@USER @USER @USER She is a wart on society,Harmful
@USER You are a grown up,Harmless
"@USER @USER As a gun control leftist:   I'd rather a child had a responsible parent that locked the front door and didnt let her get involved in the neighbors DV.   Shir, if the .22 was where she could grab"" it, but couldnt leavem shes lucky he didnt find it first.""",Harmless
@USER Hey Ontario the Liberals took Billions from you &amp; gave it to multi national companies calling it a Green Energy plan don’t worry your on hook for another 19 years...as for real viable alternatives beyond hiding more taxes...they had nothing...#FordNation this is up to you,Harmless
@USER the only thing i know about gun control is how to have great aim.,Harmful
@USER Bet your butt.,Harmful
@USER @USER Sounds like he joined #Antifa .. Gov. @USER  of #WA state recently  took anti- #POLICE stance won't sign certificates recognizing top 20  law enforcement officers for #Police #Combat competition excellence  #ThinBlueLine #MAGA #KAG #BlueLivesMatter #LawEnforcement #2A @USER,Harmless
@USER Congratulations to our Great American President. We will be doing great things together! MAGA  I-Q-2  WWG1WGA,Harmless
@USER @USER @USER @USER @USER @USER @USER @USER Come out and disavow WS and the 👌 sign or else you are linked to Charlottesville and Trump. And don’t say antifa is bad too...,Harmless
@USER What policies do the Republicans have for gun control?,Harmless
@USER you ignorant fool how did you become ag. I forgot it was ignorant Obama. Its not current occupier of white house. Learn from me ignorant idiot He is the President of United states. If you think he is not your President then leave this country and go to hell.,Harmful
@USER i think she is lying,Harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Why are we engaging a brit antifa again? I lost track.,Harmless
@USER @USER So what is the problem you are trying to advise of? Can't quite understand what you are trying to say !,Harmless
@USER And pedophile Podesta still on with his Blue Check Mark account. 🤔,Harmful
".@USER Maybe Kavanaugh should withdraw, spare country tinderbox"" hearing #TTT URL What are you afraid of @USER ?  He is going to be on the court and the GOP is going to expand their majorities.  You are pissing on a red ant hill""",Harmful
@USER You just justified their not only using violence but the instigating it. What if I use a similar justification and say they hate Americas and wish to violate my to rights. End Antifa and its ideology and end people trying violate my rights and destroy my country,Harmless
@USER @USER It doesnt matter who said it.  YOU ARE CORRECT .  If anyone that stupid to out your life and families lives in jeopardy based on politico. Dam fool.,Harmful
@USER Damn he fell victim to a little thing called TOS much like the ones on his own site URL URL,Harmful
@USER Thank you for this tweet.   Give them a call @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER,Harmless
@USER If just a veiled accusation can derail it will never stop #resist #antifa and @USER fingerprints all over this,Harmless
You can draw a straight line btwn ppl who think:  @USER is truthful MSM lies #Kavanaugh is treated unfairly #CodyWilson was set up Zimmerman was right A wall is good Refugees are terrorists #BlackLivesMatter is racist Reverse racism is real Kap is disrespectful #MAGA,Harmful
@USER I’m doing really good thank you ☺️ I hope you are well too. 💙🙏🏼 Be Blessed beautiful friend 🌹 🌅,Harmless
@USER @USER @USER Could be either. Liberals like this have no shame and will do “ANYTHING”  I suspect it is the latter.,Harmful
@USER @USER is virtue-signaling and will be the downfall of the @USER when future sports writers look back on this.,Harmless
"@USER @USER Daniels said her job does not reflect her character, really. She is a cheap, sleezy porn lap dancer. The is no high road"" to take in that type of job""",Harmful
